,artist,album,track_name,popularity,img_url,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,text_data
325,Various Artists,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Kar Gayi Chull,57,https://i.scdn.co/image/ab67616d0000b273739d47018b9361084a51663e,0.827,0.737,11,-5.473,0,0.0764,0.000322,0.211,0.873,121.99,Kar Gayi Chull Various Artists Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack)
326,Various Artists,Creature 3D,Sawan Aaya Hai,57,https://i.scdn.co/image/ab67616d0000b273643f23eef33e86e609c01a61,0.365,0.67,10,-7.51,0,0.221,1.43e-06,0.14,0.367,78.776,Sawan Aaya Hai Various Artists Creature 3D
327,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),O Rangrez,57,https://i.scdn.co/image/ab67616d0000b273fd2df008046f04c32d9c0c2e,0.726,0.53,5,-8.485,1,0.0531,0.0,0.14,0.594,126.06,O Rangrez Shankar-Ehsaan-Loy Bhaag Milkha Bhaag (Original Motion Picture Soundtrack)
328,Shivam Pathak,"Ek Dil Ek Jaan (From ""Padmaavat"")","Ek Dil Ek Jaan (From ""Padmaavat"")",57,https://i.scdn.co/image/ab67616d0000b2732bea393b49f9ff91e228766f,0.528,0.664,2,-7.262,1,0.0377,0.0,0.121,0.109,97.893,"Ek Dil Ek Jaan (From ""Padmaavat"") Shivam Pathak Ek Dil Ek Jaan (From ""Padmaavat"")"
329,Vishal-Shekhar,Om Shanti Om,Jag Soona Soona Lage,57,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e,0.563,0.71,7,-6.212,1,0.0592,0.0,0.105,0.262,133.873,Jag Soona Soona Lage Vishal-Shekhar Om Shanti Om
330,Shankar-Ehsaan-Loy,Dil Chahta Hai,Jaane Kyon Log Pyar,57,https://i.scdn.co/image/ab67616d0000b2735da5e18b4f9a33d42e737c21,0.607,0.526,4,-9.111,1,0.066,0.00173,0.227,0.341,190.019,Jaane Kyon Log Pyar Shankar-Ehsaan-Loy Dil Chahta Hai
331,Uttam Singh,Dil To Pagal Hai,Dholna,56,https://i.scdn.co/image/ab67616d0000b273b96494dc6eaedc90919365df,0.684,0.52,7,-10.793,1,0.0339,3.99e-05,0.724,0.907,92.995,Dholna Uttam Singh Dil To Pagal Hai
332,Various Artists,Khamoshiyan (Original Motion Picture Soundtrack),Baatein Ye Kabhi Na - Male,56,https://i.scdn.co/image/ab67616d0000b2738d07544fddf5b7d9a1e41554,0.558,0.506,1,-6.761,0,0.0236,3.05e-06,0.0896,0.358,90.001,Baatein Ye Kabhi Na - Male Various Artists Khamoshiyan (Original Motion Picture Soundtrack)
333,A.R. Rahman,Jodhaa Akbar (Original Motion Picture Soundtrack),Khwaja Mere Khwaja,56,https://i.scdn.co/image/ab67616d0000b27346131d4d7919c5cacd15c7d3,0.565,0.55,11,-8.003,1,0.0333,0.0,0.132,0.26,122.06,Khwaja Mere Khwaja A.R. Rahman Jodhaa Akbar (Original Motion Picture Soundtrack)
334,Jeet Gannguli,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Humnava,56,https://i.scdn.co/image/ab67616d0000b273b0f9ceb59927ab76fe6269be,0.314,0.478,4,-7.201,0,0.0412,2.08e-05,0.147,0.276,199.631,Humnava Jeet Gannguli Hamari Adhuri Kahani (Original Motion Picture Soundtrack)
335,Pritam,Crook (Original Motion Picture Soundtrack),Tujhi Mein,56,https://i.scdn.co/image/ab67616d0000b273c32737e2c7f606beecbf1bae,0.541,0.825,10,-3.66,0,0.0337,0.000445,0.0714,0.422,97.93,Tujhi Mein Pritam Crook (Original Motion Picture Soundtrack)
336,Amit Trivedi,Lootera,Zinda,56,https://i.scdn.co/image/ab67616d0000b2730e26db222796cf4207425abc,0.493,0.418,9,-9.693,1,0.0261,0.102,0.104,0.22,89.982,Zinda Amit Trivedi Lootera
337,Himesh Reshammiya,Kick,Tu Hi Tu,56,https://i.scdn.co/image/ab67616d0000b273232bade47d843bb107ec169f,0.319,0.54,9,-6.464,1,0.0372,3e-06,0.16,0.279,80.469,Tu Hi Tu Himesh Reshammiya Kick
338,Various Artists,Youngistaan,Suno- Na Sangemarmar,56,https://i.scdn.co/image/ab67616d0000b273cd8e501bd6887a5482d11296,0.658,0.563,0,-8.91,0,0.0317,7.58e-05,0.378,0.582,119.98,Suno- Na Sangemarmar Various Artists Youngistaan
339,Pritam,Cocktail,"Tum Hi Ho Bandhu (From ""Cocktail"")",56,https://i.scdn.co/image/ab67616d0000b273b6cfbb83ebf76959832174b4,0.714,0.892,11,-5.342,0,0.0516,0.000817,0.0462,0.899,134.997,"Tum Hi Ho Bandhu (From ""Cocktail"") Pritam Cocktail"
340,Sachin-Jigar,Meri Pyaari Bindu,Haareya,56,https://i.scdn.co/image/ab67616d0000b273d2f3f606e8d06c7a6a340a48,0.675,0.392,4,-10.11,0,0.037,0.0,0.109,0.534,123.935,Haareya Sachin-Jigar Meri Pyaari Bindu
341,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Pretty Woman,56,https://i.scdn.co/image/ab67616d0000b273a2055e0b847ff66fb5206099,0.677,0.942,11,-6.105,0,0.16,0.0132,0.0819,0.598,173.991,Pretty Woman Shankar-Ehsaan-Loy Kal Ho Naa Ho (Original Motion Picture Soundtrack)
342,Amit Trivedi,Aisha (Original Motion Picture Soundtrack),Gal Mitthi Mitthi,56,https://i.scdn.co/image/ab67616d0000b273c82a4c10b28c394a59f70c0c,0.906,0.699,0,-5.526,1,0.0462,0.0165,0.178,0.938,129.946,Gal Mitthi Mitthi Amit Trivedi Aisha (Original Motion Picture Soundtrack)
343,Rochak Kohli,Meri Aashiqui,Meri Aashiqui,56,https://i.scdn.co/image/ab67616d0000b27355fb17270db10e180ffcfad9,0.555,0.665,8,-8.132,0,0.0403,0.0,0.167,0.472,75.008,Meri Aashiqui Rochak Kohli Meri Aashiqui
344,Various Artists,Satyameva Jayate,Paniyon Sa,56,https://i.scdn.co/image/ab67616d0000b273c85e9cfe721fb577d79a2b54,0.523,0.768,0,-4.953,0,0.0566,0.000226,0.0833,0.669,75.03,Paniyon Sa Various Artists Satyameva Jayate
345,Various Artists,Gangster,Bheegi Bheegi,56,https://i.scdn.co/image/ab67616d0000b2732e42c0118771f7805eb9719b,0.313,0.529,0,-9.847,1,0.0363,0.0,0.129,0.289,152.025,Bheegi Bheegi Various Artists Gangster
346,Darshan Raval,Saari Ki Saari 2.0,Saari Ki Saari 2.0,56,https://i.scdn.co/image/ab67616d0000b27339b291a8ca2bae7de76e0cc2,0.309,0.354,4,-8.894,1,0.0256,3.15e-05,0.0684,0.2,83.958,Saari Ki Saari 2.0 Darshan Raval Saari Ki Saari 2.0
347,Pritam,Barfi! (Original Motion Picture Soundtrack),Aashiyan,56,https://i.scdn.co/image/ab67616d0000b273352f44aed6f226c6ea28b961,0.829,0.622,10,-7.293,1,0.0518,2.8e-06,0.167,0.775,131.971,Aashiyan Pritam Barfi! (Original Motion Picture Soundtrack)
348,Various Artists,All Is Well,Baaton Ko Teri,56,https://i.scdn.co/image/ab67616d0000b273ef501101af4da0a5801de241,0.524,0.575,0,-6.571,0,0.0294,1.8e-06,0.269,0.206,89.915,Baaton Ko Teri Various Artists All Is Well
349,A.R. Rahman,Jab Tak Hai Jaan,Heer,56,https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72,0.33,0.572,4,-9.562,0,0.0548,1.8e-06,0.155,0.369,78.267,Heer A.R. Rahman Jab Tak Hai Jaan
350,Amit Trivedi,Padman,Aaj Se Teri,56,https://i.scdn.co/image/ab67616d0000b2735e2afa5ff60a2f340f0c51d6,0.708,0.567,9,-5.703,1,0.0338,1.01e-06,0.178,0.862,79.992,Aaj Se Teri Amit Trivedi Padman
351,A.R. Rahman,Dil Se (Original Motion Picture Soundtrack),Dil Se Re,56,https://i.scdn.co/image/ab67616d0000b2734e2aa94e199e50bc8e10646f,0.844,0.442,9,-16.54,1,0.0691,0.000498,0.0879,0.436,105.986,Dil Se Re A.R. Rahman Dil Se (Original Motion Picture Soundtrack)
352,DIVINE,Mirchi,Mirchi,56,https://i.scdn.co/image/ab67616d0000b2735ac573b4ef43591be197a78b,0.871,0.608,6,-5.486,1,0.4,0.0,0.0876,0.818,129.784,Mirchi DIVINE Mirchi
353,Simiran Kaur Dhadli,Barood Wargi,Barood Wargi,56,https://i.scdn.co/image/ab67616d0000b273f33d72746e4e555f8403e5fe,0.602,0.732,11,-5.77,0,0.456,0.0,0.226,0.541,170.034,Barood Wargi Simiran Kaur Dhadli Barood Wargi
354,Various Artists,Badrinath Ki Dulhania,Roke Na Ruke Naina,56,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,0.503,0.381,9,-9.31,1,0.0283,1.15e-05,0.154,0.263,80.658,Roke Na Ruke Naina Various Artists Badrinath Ki Dulhania
355,Various Artists,Baaghi,Sab Tera,56,https://i.scdn.co/image/ab67616d0000b273442cc5719771ff2ca62f437f,0.505,0.642,7,-5.864,1,0.0339,0.0,0.151,0.427,159.775,Sab Tera Various Artists Baaghi
356,Various Artists,Badrinath Ki Dulhania,Tamma Tamma Again,56,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,0.724,0.848,2,-4.724,1,0.0522,9.16e-05,0.104,0.781,123.02,Tamma Tamma Again Various Artists Badrinath Ki Dulhania
357,Sanjay Leela Bhansali,Dholida - Gangubai Kathiawadi,Dholida,56,https://i.scdn.co/image/ab67616d0000b2738cc367c22cb50f8e2d0f9777,0.638,0.902,1,-4.936,0,0.0712,0.0,0.255,0.759,110.222,Dholida Sanjay Leela Bhansali Dholida - Gangubai Kathiawadi
358,Salim–Sulaiman,Ladies Vs Ricky Bahl,Thug Le,55,https://i.scdn.co/image/ab67616d0000b273ab14def19a5dc364cb191342,0.768,0.788,1,-5.514,1,0.0687,2.94e-05,0.103,0.931,112.988,Thug Le Salim–Sulaiman Ladies Vs Ricky Bahl
359,Karan Aujla,Kya Baat Aa,Kya Baat Aa,55,https://i.scdn.co/image/ab67616d0000b273b04724962dba29577dcd5fc2,0.706,0.526,2,-7.211,0,0.12,0.0,0.196,0.546,147.753,Kya Baat Aa Karan Aujla Kya Baat Aa
360,Various Artists,Ungli (Original Motion Picture Soundtrack),Dance Basanti,55,https://i.scdn.co/image/ab67616d0000b273e7a8801eb1cdd784c60125cc,0.833,0.74,6,-4.513,0,0.129,2.74e-06,0.363,0.804,103.035,Dance Basanti Various Artists Ungli (Original Motion Picture Soundtrack)
361,Shaarib Toshi,Saturday Saturday,Saturday Saturday,55,https://i.scdn.co/image/ab67616d0000b273cf1f4aba2ac8c829cee87bcc,0.847,0.938,8,-4.615,1,0.0974,0.0,0.107,0.786,130.02,Saturday Saturday Shaarib Toshi Saturday Saturday
362,Salim–Sulaiman,Ladies Vs Ricky Bahl,Aadat Se Majboor,55,https://i.scdn.co/image/ab67616d0000b273ab14def19a5dc364cb191342,0.836,0.629,9,-7.812,0,0.0788,3.01e-05,0.101,0.801,115.048,Aadat Se Majboor Salim–Sulaiman Ladies Vs Ricky Bahl
363,Celina Sharma,Lean On (with Emiway Bantai),Lean On (with Emiway Bantai),55,https://i.scdn.co/image/ab67616d0000b273754a7b0af59c3a88c9d5173e,0.662,0.716,11,-7.047,1,0.0379,0.0,0.149,0.385,96.01,Lean On (with Emiway Bantai) Celina Sharma Lean On (with Emiway Bantai)
364,Shankar-Ehsaan-Loy,Love Mashup 2015 (By DJ Chetas),Love Mashup 2015 (By DJ Chetas),55,https://i.scdn.co/image/ab67616d0000b2738c120d46324d76637ec6407a,0.552,0.791,11,-4.681,1,0.0358,0.0,0.102,0.309,99.742,Love Mashup 2015 (By DJ Chetas) Shankar-Ehsaan-Loy Love Mashup 2015 (By DJ Chetas)
365,Raja Kumari,City Slums (feat. DIVINE),City Slums (feat. DIVINE),55,https://i.scdn.co/image/ab67616d0000b27376ce7cc9e64661211d84bec0,0.777,0.796,5,-3.528,1,0.182,1.24e-05,0.0852,0.768,166.97,City Slums (feat. DIVINE) Raja Kumari City Slums (feat. DIVINE)
366,Jatin-Lalit,Kuch Kuch Hota Hai,Saajanji Ghar Aaye,55,https://i.scdn.co/image/ab67616d0000b273397ee0b48944a3d44f7f51c8,0.703,0.666,7,-8.901,0,0.0356,5.11e-06,0.0924,0.943,98.214,Saajanji Ghar Aaye Jatin-Lalit Kuch Kuch Hota Hai
367,Jass Manak,Shoot Da Order,Shoot Da Order,55,https://i.scdn.co/image/ab67616d0000b273fd43cb17b719d1030c7dc789,0.7,0.697,4,-5.249,0,0.0685,0.0,0.104,0.409,83.951,Shoot Da Order Jass Manak Shoot Da Order
368,Vishal-Shekhar,Om Shanti Om,Dard - E - Disco,55,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e,0.837,0.839,11,-5.548,1,0.0468,0.000193,0.301,0.679,107.025,Dard - E - Disco Vishal-Shekhar Om Shanti Om
369,Pritam,Dhoom:3,Malang,55,https://i.scdn.co/image/ab67616d0000b273d9cc24c0d415e40d5af3c8d5,0.514,0.873,4,-7.76,0,0.139,0.0,0.482,0.583,173.03,Malang Pritam Dhoom:3
370,Vishal-Shekhar,Chennai Express,Kashmir Main Tu Kanyakumari,55,https://i.scdn.co/image/ab67616d0000b273dfd1ddf5b8431d6fc5210d6c,0.84,0.743,0,-7.66,1,0.0599,0.000161,0.421,0.826,106.996,Kashmir Main Tu Kanyakumari Vishal-Shekhar Chennai Express
371,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Bhaag Milkha Bhaag - Rock Version,55,https://i.scdn.co/image/ab67616d0000b273fd2df008046f04c32d9c0c2e,0.678,0.721,9,-6.231,1,0.0449,9.9e-06,0.347,0.323,129.976,Bhaag Milkha Bhaag - Rock Version Shankar-Ehsaan-Loy Bhaag Milkha Bhaag (Original Motion Picture Soundtrack)
372,Pritam,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Channa Mereya - Unplugged,55,https://i.scdn.co/image/ab67616d0000b273bca30634e6cad10b97c03d21,0.537,0.251,0,-9.533,1,0.0276,5.76e-05,0.0857,0.288,89.916,Channa Mereya - Unplugged Pritam Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition]
373,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Kuch To Hua Hai,55,https://i.scdn.co/image/ab67616d0000b273a2055e0b847ff66fb5206099,0.674,0.661,7,-7.973,1,0.0618,2.03e-05,0.283,0.458,95.967,Kuch To Hua Hai Shankar-Ehsaan-Loy Kal Ho Naa Ho (Original Motion Picture Soundtrack)
374,Sohail Sen,Mere Brother Ki Dulhan,Choomantar,55,https://i.scdn.co/image/ab67616d0000b273022e2e2a881fe6e83770515d,0.798,0.861,8,-7.612,1,0.037,6.22e-06,0.094,0.845,109.016,Choomantar Sohail Sen Mere Brother Ki Dulhan
375,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),"Say ""Shava Shava""",55,https://i.scdn.co/image/ab67616d0000b273941eb533e845e5c2299570b9,0.665,0.908,2,-4.804,1,0.188,0.0,0.0798,0.694,98.811,"Say ""Shava Shava"" Jatin-Lalit Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack)"
376,Shantanu Moitra,3 Idiots (Original Motion Picture Soundtrack),Jaane Nahin Denge Tujhe,55,https://i.scdn.co/image/ab67616d0000b2732ad8d5cc3c0e3c03719a636f,0.347,0.555,1,-5.789,1,0.0612,0.0,0.164,0.522,76.644,Jaane Nahin Denge Tujhe Shantanu Moitra 3 Idiots (Original Motion Picture Soundtrack)
377,Vishal-Shekhar,I Hate Luv Storys (Original Motion Picture Soundtrack),Sadka,55,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec,0.678,0.547,7,-6.89,1,0.0286,0.000176,0.0785,0.579,143.892,Sadka Vishal-Shekhar I Hate Luv Storys (Original Motion Picture Soundtrack)
378,Shankar-Ehsaan-Loy,Taare Zameen Par,Maa,55,https://i.scdn.co/image/ab67616d0000b2730f431c71dd2ac4dafc0c828f,0.392,0.256,0,-13.147,1,0.0369,9.46e-05,0.0462,0.154,67.609,Maa Shankar-Ehsaan-Loy Taare Zameen Par
379,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Deewana Hai Dekho,55,https://i.scdn.co/image/ab67616d0000b273941eb533e845e5c2299570b9,0.776,0.792,7,-5.619,1,0.18,1.96e-06,0.13,0.588,102.988,Deewana Hai Dekho Jatin-Lalit Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack)
380,Hansraj Raghuwanshi,Top Hits of Hansraj Raghuwanshi (Hindi),Damru Bajaya,55,https://i.scdn.co/image/ab67616d0000b273bd8ad54579dc06498f172216,0.554,0.955,5,-2.35,1,0.295,3.33e-06,0.198,0.43,119.845,Damru Bajaya Hansraj Raghuwanshi Top Hits of Hansraj Raghuwanshi (Hindi)
381,Sachin-Jigar,"I, Me Aur Main",Saajna,55,https://i.scdn.co/image/ab67616d0000b27322e2fdf8f6aff29175132ffe,0.667,0.779,1,-4.115,0,0.0274,2.08e-05,0.314,0.557,105.96,"Saajna Sachin-Jigar I, Me Aur Main"
382,A.R. Rahman,Lagaan (Original Motion Picture Soundtrack),Radha Kaise Na Jale,55,https://i.scdn.co/image/ab67616d0000b273c435f8cb3717f5765bfdb4aa,0.729,0.505,7,-9.236,1,0.323,0.0,0.0975,0.723,148.435,Radha Kaise Na Jale A.R. Rahman Lagaan (Original Motion Picture Soundtrack)
383,A.R. Rahman,Jab Tak Hai Jaan,Jiya Re,55,https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72,0.712,0.718,11,-8.286,0,0.0444,2.02e-05,0.128,0.59,106.012,Jiya Re A.R. Rahman Jab Tak Hai Jaan
384,Various Artists,Jism 2,Maula,55,https://i.scdn.co/image/ab67616d0000b273f1a179a1c209d1d68523097d,0.634,0.652,4,-3.743,1,0.0418,0.000271,0.07,0.314,144.019,Maula Various Artists Jism 2
385,Rohit Sharma,Aspirants: Season 1 (Music From the TVF Original Series),Dhaaga,55,https://i.scdn.co/image/ab67616d0000b273926ddfb42b05a8d6c9fba029,0.428,0.361,4,-8.53,1,0.0302,3.73e-06,0.0583,0.178,119.363,Dhaaga Rohit Sharma Aspirants: Season 1 (Music From the TVF Original Series)
386,Vishal-Shekhar,Sultan,Jag Ghoomeya,55,https://i.scdn.co/image/ab67616d0000b273b2abfd2439b6c23c3664df87,0.484,0.565,11,-7.954,1,0.0347,2.13e-06,0.105,0.607,82.653,Jag Ghoomeya Vishal-Shekhar Sultan
387,"Gajendra Verma, Neeraj Shridhar, Sachin Gupta",Table No. 21,"Mann Mera (From ""Table No. 21"")",55,https://i.scdn.co/image/ab67616d0000b273463a034120af9fe5280ef46c,0.54,0.774,1,-7.873,0,0.0444,0.0,0.142,0.384,191.809,"Mann Mera (From ""Table No. 21"") Gajendra Verma, Neeraj Shridhar, Sachin Gupta Table No. 21"
388,Pritam,Murder 3 (Original Motion Picture Soundtrack),Hum Jee Lenge,55,https://i.scdn.co/image/ab67616d0000b2737e25e913e1df98dbec43e4a2,0.608,0.55,5,-7.86,0,0.031,0.0,0.0833,0.514,81.987,Hum Jee Lenge Pritam Murder 3 (Original Motion Picture Soundtrack)
389,Sachin-Jigar,"Jeena Jeena (From ""Badlapur"")","Jeena Jeena (From ""Badlapur"")",55,https://i.scdn.co/image/ab67616d0000b2731c903077054df0697fa1e9fd,0.677,0.318,5,-9.196,1,0.028,0.0,0.118,0.585,104.983,"Jeena Jeena (From ""Badlapur"") Sachin-Jigar Jeena Jeena (From ""Badlapur"")"
390,Various Artists,Badrinath Ki Dulhania,Badri Ki Dulhania (Title Track),55,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,0.759,0.952,2,-2.837,1,0.123,0.0,0.0693,0.812,128.039,Badri Ki Dulhania (Title Track) Various Artists Badrinath Ki Dulhania
391,Pritam,Dilwale (Original Motion Picture Soundtrack),Daayre,55,https://i.scdn.co/image/ab67616d0000b27323b8831524517331aa80b877,0.536,0.706,2,-5.897,1,0.0274,0.00597,0.112,0.442,113.972,Daayre Pritam Dilwale (Original Motion Picture Soundtrack)
392,Pritam,Life In A Metro (Original Motion Picture Soundtrack),Baatein Kuch Ankahee,54,https://i.scdn.co/image/ab67616d0000b273970e7d9a98d483f24a3345b6,0.658,0.537,0,-7.604,1,0.0281,2.88e-06,0.176,0.231,121.968,Baatein Kuch Ankahee Pritam Life In A Metro (Original Motion Picture Soundtrack)
393,Sohail Sen,Gunday,Tune Maari Entriyaan,54,https://i.scdn.co/image/ab67616d0000b273e9c00ca1d7085a7ea56e2337,0.794,0.865,8,-5.333,1,0.215,1.38e-05,0.0468,0.779,126.658,Tune Maari Entriyaan Sohail Sen Gunday
394,Vishal Bhardwaj,Kaminey,Dhan Te Nan,54,https://i.scdn.co/image/ab67616d0000b273697900b24eb6e48a78923d98,0.766,0.809,4,-6.206,1,0.161,0.000166,0.0796,0.803,91.987,Dhan Te Nan Vishal Bhardwaj Kaminey
395,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Where's the Party Tonight,54,https://i.scdn.co/image/ab67616d0000b273afbf50bfb7b032b69deabade,0.764,0.863,2,-5.414,0,0.0416,0.0,0.27,0.92,132.021,Where's the Party Tonight Shankar-Ehsaan-Loy Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack)
396,Pritam,Barfi! (Original Motion Picture Soundtrack),Main Kya Karoon,54,https://i.scdn.co/image/ab67616d0000b273352f44aed6f226c6ea28b961,0.784,0.454,9,-8.925,1,0.14,0.000502,0.102,0.668,91.013,Main Kya Karoon Pritam Barfi! (Original Motion Picture Soundtrack)
397,Anu Malik,Ishq (Original Motion Picture Soundtrack),Neend Churayee Meri,54,https://i.scdn.co/image/ab67616d0000b2732ecc4dcd190f35460f8c7573,0.774,0.934,5,-6.422,1,0.0516,0.00284,0.0897,0.882,105.968,Neend Churayee Meri Anu Malik Ishq (Original Motion Picture Soundtrack)
398,Devi Sri Prasad,Pushpa The Rise Part - 01,Srivalli,54,https://i.scdn.co/image/ab67616d0000b273e065784b828bb4ff7f47fbb0,0.787,0.603,9,-4.781,1,0.034,0.0,0.101,0.743,106.984,Srivalli Devi Sri Prasad Pushpa The Rise Part - 01
399,Shantanu Moitra,3 Idiots (Original Motion Picture Soundtrack),Aal Izz Well,54,https://i.scdn.co/image/ab67616d0000b2732ad8d5cc3c0e3c03719a636f,0.788,0.873,10,-6.602,0,0.151,0.0,0.182,0.619,120.013,Aal Izz Well Shantanu Moitra 3 Idiots (Original Motion Picture Soundtrack)
400,DIVINE,Kohinoor,Kohinoor,54,https://i.scdn.co/image/ab67616d0000b2736bdfb9d75d9589e68ffc4075,0.634,0.884,6,-6.259,1,0.334,0.0,0.266,0.39,103.973,Kohinoor DIVINE Kohinoor
401,Tony Kakkar,Shona Shona,Shona Shona,54,https://i.scdn.co/image/ab67616d0000b2733326926c066b590dfddb0d37,0.851,0.82,9,-3.738,1,0.0718,5.68e-06,0.137,0.791,99.989,Shona Shona Tony Kakkar Shona Shona
402,Pritam,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),The Breakup Song,54,https://i.scdn.co/image/ab67616d0000b2734a00b4392365a753c201bd75,0.818,0.93,11,-2.982,1,0.247,0.0,0.658,0.831,113.988,The Breakup Song Pritam Ae Dil Hai Mushkil (Original Motion Picture Soundtrack)
403,Jatin-Lalit,Vaastav: The Reality,Meri Duniya Hai,54,https://i.scdn.co/image/ab67616d0000b2734ac49cbfcbad925437b11428,0.634,0.54,0,-10.506,1,0.0297,5.53e-05,0.115,0.81,121.061,Meri Duniya Hai Jatin-Lalit Vaastav: The Reality
404,Mithoon,The Train,Mausam,54,https://i.scdn.co/image/ab67616d0000b27351d1cd8d46cbcd8fd4508356,0.37,0.717,5,-7.489,1,0.0407,2.5e-05,0.497,0.36,163.815,Mausam Mithoon The Train
405,Salim–Sulaiman,Chak De India,Chak De India,54,https://i.scdn.co/image/ab67616d0000b273d9366c007bfea889d08c61ec,0.755,0.894,4,-8.544,0,0.0993,1.55e-05,0.141,0.799,104.985,Chak De India Salim–Sulaiman Chak De India
406,A.R. Rahman,Jab Tak Hai Jaan,Ishq Shava,54,https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72,0.731,0.9,6,-7.66,0,0.0466,0.0256,0.0722,0.963,143.991,Ishq Shava A.R. Rahman Jab Tak Hai Jaan
407,A.R. Rahman,Swades,Yun Hi Chala Chal,54,https://i.scdn.co/image/ab67616d0000b273e63c0ab993ae23b9efa3fe27,0.822,0.687,9,-8.167,1,0.0421,0.0,0.0609,0.816,106.47,Yun Hi Chala Chal A.R. Rahman Swades
408,Himesh Reshammiya,Kick,Hangover,54,https://i.scdn.co/image/ab67616d0000b273232bade47d843bb107ec169f,0.675,0.669,6,-4.878,0,0.0359,0.0,0.21,0.618,90.027,Hangover Himesh Reshammiya Kick
409,Neha Kakkar,The Neha Kakkar Collection,Mile Ho Tum (Reprise),54,https://i.scdn.co/image/ab67616d0000b2737327f5499974495fc6c77cfe,0.42,0.274,5,-7.94,0,0.0306,0.0,0.185,0.308,80.308,Mile Ho Tum (Reprise) Neha Kakkar The Neha Kakkar Collection
410,Sachin-Jigar,"Kamli (From ""Hum Do Hamare Do"")","Kamli (From ""Hum Do Hamare Do"")",54,https://i.scdn.co/image/ab67616d0000b273d2f943da0f602c9794dd9c78,0.605,0.656,11,-3.599,0,0.0314,0.0,0.129,0.692,90.992,"Kamli (From ""Hum Do Hamare Do"") Sachin-Jigar Kamli (From ""Hum Do Hamare Do"")"
411,Sachet Tandon,Chura Liya,Chura Liya,54,https://i.scdn.co/image/ab67616d0000b2731b86c6c900eeb84ef392b2b9,0.517,0.538,5,-7.196,0,0.0325,0.0,0.185,0.334,126.002,Chura Liya Sachet Tandon Chura Liya
412,Various Artists,Shaadi Mein Zaroor Aana,Pallo Latke,54,https://i.scdn.co/image/ab67616d0000b27316f7c961e44c0116cd736db6,0.759,0.903,4,-6.132,0,0.0725,6.29e-06,0.232,0.628,110.004,Pallo Latke Various Artists Shaadi Mein Zaroor Aana
413,Various Artists,Happy New Year,Lovely,54,https://i.scdn.co/image/ab67616d0000b273295f7adceff63a32bbcf95f2,0.51,0.919,8,-2.926,1,0.149,2.61e-06,0.0422,0.673,111.989,Lovely Various Artists Happy New Year
414,Pritam,Jannat 2 (Original Motion Picture Soundtrack),Tera Deedar Hua,54,https://i.scdn.co/image/ab67616d0000b273d215b52442f74199ebaacdf6,0.58,0.846,2,-3.464,1,0.0523,0.0,0.113,0.774,89.952,Tera Deedar Hua Pritam Jannat 2 (Original Motion Picture Soundtrack)
415,A.R. Rahman,Jodhaa Akbar (Original Motion Picture Soundtrack),Inn Lamhon Ke Daaman Mein,54,https://i.scdn.co/image/ab67616d0000b27346131d4d7919c5cacd15c7d3,0.41,0.394,1,-7.986,1,0.0336,2.3e-06,0.104,0.196,149.341,Inn Lamhon Ke Daaman Mein A.R. Rahman Jodhaa Akbar (Original Motion Picture Soundtrack)
416,Various Artists,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Let's Nacho,54,https://i.scdn.co/image/ab67616d0000b273739d47018b9361084a51663e,0.742,0.947,0,-3.749,1,0.0321,0.0221,0.0721,0.88,130.043,Let's Nacho Various Artists Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack)
